0: -1.4791932111450143,-0.4378539811845237,1.2755566480480593,-0.34925670704603534,0.5650093655025167,-0.7639705810810472,-0.628953542959797,-0.4178387602167513,0.007507090940577522,-1.0447160526661827,0.6182163345879518,0.021491303908825622,-0.4505361771371086,1.5641001203652094,0.5399502344417264,-1.4878720798840406,0.9483491101772276,0.2764599880890231,-0.9294399126017069,-0.9940799245888129,-1.1667681221464306,-0.153432093869641,-0.7052596598813653,0.4073724572690817,-1.3923079893489663,-0.8254616126132536,1.315292006652031,0.18878052591610556,-1.1495271476912756,0.08415976378393307,-0.7520486619912246,-0.6276672389636412,1.4070486405636473,1.0786973947948169,2.0328931131256334,-0.7149279037691393,0.6731740326503753,0.3263812447358622,0.15434539317294552,-0.6274727129945354,1.281486685973858,0.6928703698557261,1.098838389318008,-0.6603542091915842,-0.464076915934474,-0.9686215797105527,0.09764130672270546,0.2108774439332339,0.029463020673787466,-0.08919617419507067,-1.003093450873493,-0.9565812393849498,1.8394086528689229,0.7723609504597485 # 0.3323333333333333
1: -1.4791932111450143,-0.4378539811845237,-0.5344431560611134,0.8281950497621972,0.8145407064904028,-0.26400860161966033,0.881242640078783,-0.07650992434922395,-0.16221155499993684,1.7402284813342654,0.09386502903347467,-0.5921617429040843,0.4379455070030417,-1.4204400385352023,-1.73209849051945,1.4474077362535533,-0.29065078369930897,-0.44450616114409086,-0.027335586917540105,-0.8216949229789923,-1.2914289387735305,-0.7980747777926758,1.0578050540958515,0.23971146965677712,-0.5088222538185733,0.4084522498209592,-0.3682193319646905,0.8405634759099746,-0.8069027033527173,-0.5822095304822955,-1.348081358354653,1.000718566175351,2.063624161614685,-0.8829899877557179,1.1472441164391756,-0.43894633452901455,-0.07316281128494898,1.0139720447869387,-1.2969807671571312,-1.7192671129263086,0.31133111601998537,1.2281662890562675,2.351582521044468,-0.4300622228942432,1.996459023646565,-0.39814940934357823,-1.544319671033324,-0.8324022084544853,-1.9785282013242864,-0.035552809408903374,0.08785309320249951,1.7650813594759402,1.01080713434337,-0.7228408388504522 # 0.33266666666666667
2: -1.4791932111450143,-0.4378539811845237,1.2755566480480593,-0.34925670704603534,0.5650093655025167,-0.7639705810810472,-0.628953542959797,-0.4178387602167513,0.007507090940577522,-1.0447160526661827,0.6182163345879518,0.021491303908825622,-0.4505361771371086,1.5641001203652094,0.5399502344417264,-1.4878720798840406,0.9483491101772276,0.2764599880890231,-0.9294399126017069,-0.9940799245888129,-1.1667681221464306,-0.153432093869641,-0.7052596598813653,0.4073724572690817,-1.3923079893489663,-0.8254616126132536,1.315292006652031,0.18878052591610556,-1.1495271476912756,0.08415976378393307,-0.7520486619912246,-0.6276672389636412,1.4070486405636473,1.0786973947948169,2.0328931131256334,-0.7149279037691393,0.6731740326503753,0.3263812447358622,0.15434539317294552,-0.6274727129945354,1.281486685973858,0.6928703698557261,1.098838389318008,-0.6603542091915842,-0.464076915934474,-0.9686215797105527,0.09764130672270546,0.2108774439332339,0.029463020673787466,-0.08919617419507067,-1.003093450873493,-0.9565812393849498,1.8394086528689229,0.7723609504597485 # 0.6613333333333333
3: 0.28211547373338863,0.06693028188263148,-0.5344431560611134,0.8281950497621972,0.8145407064904028,-0.26400860161966033,0.881242640078783,-0.07650992434922395,-0.16221155499993684,1.7402284813342654,0.09386502903347467,-0.5921617429040843,0.4379455070030417,-1.4204400385352023,-1.73209849051945,1.4474077362535533,-0.29065078369930897,-0.44450616114409086,-0.027335586917540105,-0.8216949229789923,-1.2914289387735305,-0.7980747777926758,1.0578050540958515,0.23971146965677712,-0.5088222538185733,0.4084522498209592,-0.3682193319646905,0.8405634759099746,-0.8069027033527173,-0.5822095304822955,-1.348081358354653,1.000718566175351,2.063624161614685,-0.8829899877557179,1.1472441164391756,-0.43894633452901455,-0.07316281128494898,1.0139720447869387,-1.2969807671571312,-1.7192671129263086,0.31133111601998537,1.2281662890562675,2.351582521044468,-0.4300622228942432,1.996459023646565,-0.39814940934357823,-1.544319671033324,-0.8324022084544853,-1.9785282013242864,-0.035552809408903374,0.08785309320249951,1.7650813594759402,1.01080713434337,-0.7228408388504522 # 0.33266666666666667
4: -0.29649047561739805,-0.781728273541921,0.44426038931117473,0.19333702645951759,2.296360069375626,-0.16805341217970274,0.13715301768103477,0.8986168413282488,1.335606264435856,-1.0613686795321178,-0.22906599910112385,-1.7099375844403548,0.015651643790263042,-0.4532164004075928,0.19562732193220542,-1.0686022655983374,0.6874312282618064,1.1285880962549828,-0.2695958771451578,-0.9646285556511075,0.8115785982464305,1.3476826973210874,2.4313433009918612,1.7366720387885979,1.1975296128951745,-0.18487330133261567,1.6032712930959627,0.42712650041517475,0.18429400386563524,0.523465258381107,-1.4065198422605107,-0.3868338948484524,-0.9919080473650094,0.9774021265465457,1.3017281823803415,-2.805571074712295,1.6035650874634533,-0.0962442280334754,0.44650541354250844,-1.0201407063737271,-0.6909020117976595,-0.5724290793505078,-1.2303491418122112,-0.5878347076937125,0.8847614356271841,-0.8807620789558737,1.2953392322227026,0.19753682108065299,-0.31685931108992593,-0.7007406144767397,-1.1279075214382925,0.24383889607854634,2.4785424690950224,0.2907690742837681 # 0.33266666666666667
5: -0.29649047561739805,-0.781728273541921,0.44426038931117473,0.19333702645951759,2.296360069375626,-0.16805341217970274,0.13715301768103477,0.8986168413282488,1.335606264435856,-1.0613686795321178,-0.22906599910112385,-1.7099375844403548,0.015651643790263042,-0.4532164004075928,0.19562732193220542,-1.0686022655983374,0.6874312282618064,1.1285880962549828,-0.2695958771451578,-0.9646285556511075,0.8115785982464305,1.3476826973210874,2.4313433009918612,1.7366720387885979,1.1975296128951745,-0.18487330133261567,1.6032712930959627,0.42712650041517475,0.18429400386563524,0.523465258381107,-1.4065198422605107,-0.3868338948484524,-0.9919080473650094,0.9774021265465457,1.3017281823803415,-2.805571074712295,1.6035650874634533,-0.0962442280334754,0.44650541354250844,-1.0201407063737271,-0.6909020117976595,-0.5724290793505078,-1.2303491418122112,-0.5878347076937125,0.8847614356271841,-0.8807620789558737,1.2953392322227026,0.19753682108065299,-0.31685931108992593,-0.7007406144767397,-1.1279075214382925,0.24383889607854634,2.4785424690950224,0.2907690742837681 # 0.6606666666666666
6: 1.4132019147209198,-0.18539472314655123,0.05781704143593831,-0.5768310559031479,1.0771143466276483,-0.4416603352349265,1.0361446764417754,-1.102413995373162,0.7133321022384647,-0.019267143227864644,0.487837552285676,0.5614180601675265,0.8203161531876086,1.0281371666202077,-0.9170572696635733,-1.7897013409172668,1.1873497831173445,-0.5444015078764555,0.7791573827719815,-1.295375262586158,-0.6857046336100898,-1.120228177653458,1.3803220511085197,0.3919601302147228,-1.229102523357102,-0.9832936245842308,-1.241560825353211,-0.3111374349021564,1.0697787909226697,0.2773207050006616,0.0557915218898008,0.5760532909060028,1.3234350340209218,0.8046690746733349,0.33362637543546114,-1.6558688312686676,0.05502197739045804,-0.723919771558535,0.47179309968318434,-2.4267313441024236,-1.4221136278234827,-0.5210716185562858,-1.814627869414092,-0.24802131622354529,0.25362155685380267,0.5017388959911788,0.15724802507070917,-0.7767740762806368,-0.2360776292259403,0.3848347405295417,-1.2083682487500873,0.3349481570379009,0.8938765049022315,-0.01852798332709176 # 0.6623333333333333
7: 0.5762864539357915,0.0014038071098930885,0.05781704143593831,-0.5768310559031479,1.0771143466276483,-0.4416603352349265,1.0361446764417754,-1.102413995373162,0.7133321022384647,-0.019267143227864644,0.487837552285676,0.5614180601675265,0.8203161531876086,1.0281371666202077,-0.9170572696635733,-1.7897013409172668,1.1873497831173445,-0.5444015078764555,0.7791573827719815,-1.295375262586158,-0.6857046336100898,-1.120228177653458,1.3803220511085197,0.3919601302147228,-1.229102523357102,-0.9832936245842308,-1.241560825353211,-0.3111374349021564,1.0697787909226697,0.2773207050006616,0.0557915218898008,0.5760532909060028,1.3234350340209218,0.8046690746733349,0.33362637543546114,-1.6558688312686676,0.05502197739045804,-0.723919771558535,0.47179309968318434,-2.4267313441024236,-1.4221136278234827,-0.5210716185562858,-1.814627869414092,-0.24802131622354529,0.25362155685380267,0.5017388959911788,0.15724802507070917,-0.7767740762806368,-0.2360776292259403,0.3848347405295417,-1.2083682487500873,0.3349481570379009,0.8938765049022315,-0.01852798332709176 # 0.3323333333333333
8: 0.17774968575729505,-1.6533402118578435,1.311163007619397,0.015167959392684498,-1.4305049658362332,-0.8730261498496441,-1.048385888620025,-0.08784351413919177,1.4151638912673814,-0.2672059849157494,-0.7876091921186742,2.384720462328793,-0.5072618116969199,-0.15244900753708082,0.39949901743702976,-1.4016593579869316,-0.8433885072074819,-1.2438284088015603,0.038408878365380025,-0.9794089378147731,-1.3152200459345795,2.0266367645353918,-0.6238608279210456,0.5832477357824412,-0.47238738600462565,0.5288813223230217,-0.21417322161172403,0.6259438602370011,1.1940737486493176,-0.9398994415779541,1.4639272245363164,-0.6002617452662327,-1.6180179667137546,-1.1898103939367286,-0.9494825580899147,-0.22050387169410882,-1.757860173014562,0.9369017300254479,0.2860655297920272,-0.18024719049560903,-0.17704626863522918,-0.024433384622098972,1.0489079742808758,1.4954598504646004,-0.20544265653006677,-2.215449828112247,-0.7015248591611377,0.7259122974034437,-0.42003145259902464,-1.2506822820408638,-1.7293254854818543,-0.9707296935580866,1.0160401612441712,-1.0017198575496769 # 0.33266666666666667
9: -0.2942576005235269,0.3822125740028134,-0.5010824274172102,0.2669189516194701,1.3707441466585595,0.22755866547025924,0.9392323422305658,-0.5617366241257508,0.0329328209180896,-1.4584544423633394,0.5056345892192137,-0.9000185507703655,-2.075546239259203,-0.5685426438264106,-0.8853372974335314,-0.2648410274554919,-0.4865313769841052,-0.3873050644642677,-1.1337227617125163,-0.5334662052309651,-1.3102600275834742,2.2375724927728107,2.1422886464740016,0.49438457474041364,-0.8473931962666487,0.5151426825160451,-0.16801549449340525,0.09479133471906863,0.20634888023979156,0.08433126567954129,1.8641725871373014,-1.7717282907583651,0.06411428612449485,-1.9872791220362738,0.48910146228995605,-0.9695084322490032,0.11108094781889924,-0.5011186469942897,0.6817835439906281,2.138402971117124,0.5904139435549786,-0.047104758292273646,-1.0146551014690803,-0.4186374045006117,-0.49127788973102526,-0.9821336075013428,2.0206768915059343,-2.011716796326345,-0.6195452374199645,1.2977391195111414,2.5714956167915006,0.9224017855739844,-1.1581286393374148,-0.05165378244605916 # 0.3323333333333333
