0: 0.9665516855352679,1.2242401105614837,-1.2191193786503016,-2.6841034411744125,1.9154440719315993,-2.5524830301496606,-0.6894999092151793,-1.2203059370881029,-0.7182780243172847,1.058725760028927,1.4874709417420877,0.9465608949830894,-1.6290062482124694,2.6853303292871487,0.10979713053105875,1.189626879296947,1.919618514090251,-0.9747982369828286 # 1.9323333333333332
1: 1.3457886351274695,1.1960392495434666,1.8267090567369533,0.13746344252114887,0.10261361354050726,0.9824589990989909,0.2207226465719473,0.07628564309030934,0.42616204467288976,-1.2379734203886807,-0.08288286706639672,0.39083169801845796,-1.1060340347436943,0.47917944516996536,1.3226857514418116,1.2856466097162964,-0.1577847535410091,1.9783993095249466 # 1.6333333333333335
2: -0.3068751567941103,-0.1456071823199565,-1.2191193786503016,-2.6841034411744125,1.9154440719315993,-2.5524830301496606,-0.6894999092151793,-1.2203059370881029,-0.7182780243172847,1.058725760028927,1.4874709417420877,0.9465608949830894,-1.6290062482124694,2.6853303292871487,0.10979713053105875,1.189626879296947,1.919618514090251,-0.9747982369828286 # 2.2016666666666667
3: 0.2830651626136673,-0.18734482145337036,-2.6187425892349823,0.007102730698607596,-1.4969539222843258,-0.2100533257154966,0.2297245976479716,-0.23015940174459004,-1.1507043827276935,0.0606286697436914,1.708793820021263,-0.2099959440589254,-0.05311953780325695,-0.29804972012036207,-0.9284632123572016,0.6032791760843799,1.1256071858122407,-1.0390647638972665 # 1.9229999999999998
4: 1.2763278681561205,-0.1456071823199565,-1.2191193786503016,-2.6841034411744125,1.9154440719315993,-2.5524830301496606,-0.6894999092151793,-1.2203059370881029,-0.7182780243172847,1.058725760028927,1.4874513617868659,0.9465608949830894,-1.6290062482124694,2.6853303292871487,0.10979713053105875,1.189626879296947,1.919618514090251,-0.9747982369828286 # 1.9406666666666663
5: 1.3457886351274695,1.1960392495434666,-1.2191193786503016,-2.6841034411744125,1.9154440719315993,-2.5524830301496606,-0.6894999092151793,0.4346598571719524,-0.7182780243172847,1.058725760028927,1.4874709417420877,0.9465608949830894,-1.6290062482124694,2.6853303292871487,0.10979713053105875,1.189626879296947,1.919618514090251,-0.9748688047165387 # 1.3043333333333333
6: 1.3457886351274695,1.1960392495434666,1.8266544117822525,0.13746344252114887,0.10261361354050726,0.9824589990989909,0.2207226465719473,0.07628564309030934,0.42616204467288976,-1.2379734203886807,-0.08288286706639672,0.39083169801845796,-1.1061225808364608,0.47917944516996536,1.322617787857683,1.2856466097162964,0.0776055554453759,1.9783993095249466 # 2.258
7: 0.46170682946758884,1.1960392495434666,-1.2191193786503016,-2.6841034411744125,1.9154440719315993,-2.5524830301496606,-0.6894999092151793,-1.2203059370881029,-0.7182780243172847,1.058725760028927,1.4874709417420877,0.9466605445235952,-1.6290062482124694,2.6853303292871487,0.10979713053105875,1.1896349081335345,1.9196720099753273,-0.9747982369828286 # 1.304
8: 2.0531703376254686,0.23299653902223225,-1.2191193786503016,-2.6841034411744125,1.9154440719315993,-2.5524830301496606,-0.6894999092151793,0.4346598571719524,-0.7182780243172847,1.058725760028927,1.4874709417420877,0.9465608949830894,-1.6290062482124694,2.6853303292871487,0.10979713053105875,1.189626879296947,1.919618514090251,-0.9748688047165387 # 2.2066666666666666
9: 2.0531703376254686,0.23299653902223225,-1.2191193786503016,-2.6841034411744125,1.9154440719315993,-2.5524830301496606,-0.6894999092151793,-1.2203059370881029,-0.7182780243172847,1.7815556430992128,1.4874709417420877,0.9467124412203546,-1.6290062482124694,2.6853303292871487,0.10979713053105875,1.1896349081335345,1.9196720099753273,-0.9747982369828286 # 1.6046666666666667
10: -1.076278139041474,1.3445694289506036,-2.6187425892349823,0.007102730698607596,-1.4969539222843258,-0.2100533257154966,0.2297245976479716,-0.23015940174459004,-1.3505622133949189,0.0606286697436914,1.708793820021263,-0.2099959440589254,-0.05309586007439566,-0.29804972012036207,-0.9284632123572016,0.6032791760843799,1.1256071858122407,-1.0390647638972665 # 1.93
11: 1.3457886351274695,0.46532683932218855,-2.618754776508846,-0.6849784321054527,-1.4969539222843258,-0.21006776590243958,0.2297424230445393,-0.23015940174459004,-1.1507043827276935,0.06068562485048177,1.7087465214337967,-0.2099959440589254,-0.05308366889429445,-0.29804972012036207,1.1325031890211543,1.5071603236550366,1.1256071858122407,-1.0390647638972665 # 2.283333333333333
12: 0.9665516855352679,0.8577513881263065,-1.2191193786503016,-2.6841034411744125,1.9154440719315993,-2.5524830301496606,-0.6894999092151793,0.4346598571719524,-0.7182780243172847,1.058725760028927,1.4874709417420877,0.9465608949830894,-1.6290062482124694,2.6853303292871487,0.10979713053105875,1.189626879296947,1.919618514090251,-0.9748688047165387 # 2.5733333333333337
13: 1.9469493219451934,0.4898543604311241,-0.7504371720879127,-0.4423116610535616,0.08482705253013799,-0.316258692386798,-1.2521573767039091,0.23197608733164052,0.8626741806729326,-0.7816193274560612,0.015423243002768476,-1.2887651134878024,2.0156805352937837,-0.91608945277698,-0.31859868248528267,-0.05494397185788862,-0.5409217746214516,-1.0179427610855745 # 1.941
14: -1.076278139041474,1.3445694289506036,-1.2191193786503016,0.15578291956787785,1.9154440719315993,-2.552499439262947,1.4167669249727424,0.4346598571719524,-0.7182780243172847,1.058725760028927,1.4874709417420877,0.9465608949830894,-1.6290062482124694,2.6853303292871487,0.10979713053105875,1.189626879296947,1.919618514090251,-0.9748688047165387 # 3.219333333333333
