5: -1.3040313924426994,-2.1929702915034093,-0.005602388426461468,-1.8310156447911095,0.41461478367636007,-1.7655888688905526,-0.7885748836587456,0.9208222296911449,-1.0022845850317328,1.519816654894818,-0.8463134770486754,1.1700142214705427,-1.2909580869257304,1.7668299924738462,0.211230774029001,-0.6684569724896483,-0.8214817631383979,-0.47896425498161244,-0.7270454576240003,-0.3662434866035664,-0.6505902115682933,-0.04452523852665345,0.4027338856167335,-0.6609617223334593,-0.976786156902534,-0.9749138288067444,-0.9393366152031921,0.42888429719280113,-1.0059107518822548,-2.5315103455313577,-1.7121457583725284,0.9122853589401265,-0.8206545155900604,-0.6403729329680676,-0.8960892201537164,1.4213631484753508,-0.14173888407352767,0.420442945326946,-0.036121418298747626,0.37133106779805386,-0.76701437408162,-0.39724186610214496,1.8782165487121523,-1.342348662670582,-1.2752862723854186,1.232258530068737,-0.6208891776104294,1.537639252054536,-0.9159160894752388,-1.6070934713894938,1.0077072031943315,1.7658170008566865,0.28405234964772347,-0.6441214001825548
6: 0.3774011099255425,0.572376175257927,0.16660100706194514,-0.06418532475316234,-0.5417682697319425,1.2697547354213736,0.6518085412498376,0.15025677778890767,0.7568292941932153,1.0284964432538815,-0.3783468938533604,0.8805193270430332,-1.039680162845464,-0.850343438645717,0.8300250302414112,-0.3298382528772871,0.16194178109164217,0.8516605975807552,1.3657491598123623,1.6352518934099574,-1.12827926105478,1.661905338839264,-1.0210777740875112,-0.5215938933621467,-0.038244971540689614,0.2677707987248046,0.11061718537452296,0.4622805314865587,-1.450587026007197,-0.5711729145202922,1.1568176886324804,0.1414621160842015,-0.42247322512687874,0.4418758581089152,-0.8077660908006742,-0.006680624584198213,-0.0074861565482367744,-0.6731060225629009,-1.1372334843239207,-0.9297669165822022,0.09926280181156073,-1.2178934103234433,-0.09978043588402134,-2.566125656988024,0.37084480861166985,0.35261659037328424,-0.17372888345084586,-0.6413118359355017,-3.115290797174561,1.1316886173904617,0.6033194226530532,-0.2508417218267952,0.2219473388056762,0.642638538754789
7: 0.3774011099255425,0.572376175257927,0.16660100706194514,-0.06418532475316234,-0.5417682697319425,1.2697547354213736,0.6518085412498376,0.15025677778890767,0.7568292941932153,1.0284964432538815,-0.3783468938533604,0.8805193270430332,-1.039680162845464,-0.850343438645717,0.8300250302414112,-0.3298382528772871,0.16194178109164217,0.8516605975807552,1.3657491598123623,1.6352518934099574,-1.12827926105478,1.661905338839264,-1.0210777740875112,-0.5215938933621467,-0.038244971540689614,0.2677707987248046,0.11061718537452296,0.4622805314865587,-1.450587026007197,-0.5711729145202922,1.1568176886324804,0.1414621160842015,-0.42247322512687874,0.4418758581089152,-0.8077660908006742,-0.006680624584198213,-0.0074861565482367744,-0.6731060225629009,-1.1372334843239207,-0.9297669165822022,0.09926280181156073,-1.2178934103234433,-0.09978043588402134,-2.566125656988024,0.37084480861166985,0.35261659037328424,-0.17372888345084586,-0.6413118359355017,-3.115290797174561,1.1316886173904617,0.6033194226530532,-0.2508417218267952,0.2219473388056762,0.642638538754789
8: -0.6335317040165164,1.5792234385153563,0.3257821363925077,0.239610310811322,-0.5203319985681045,0.02871710603680112,0.9460395907645631,0.4607688177171079,-1.5269082313462292,1.6721720131665287,0.294197515772153,-0.6745115598220361,0.2680663762023321,-0.587859863658959,-0.8752745500027863,0.05062227749032492,1.2335996731141399,1.0414274387752311,-0.22988403521066955,1.5365118205345552,0.014386952566313074,-0.41237695588910533,-0.38446057481405704,0.9355349656975789,-1.0625248878400209,1.0571711564599646,0.41806506079581046,-0.6151872062653231,1.0310176437094651,-0.27451868109089395,-0.30501064346066,-0.8308772014584097,-0.5063907792675375,-1.62912581752344,-0.29906642785941534,-0.7082926750018975,0.39247584529065355,-0.8988976453393683,0.9010417242527179,-0.766179236636869,0.24784421278981272,1.610386049113038,0.20345454807009059,0.5592133438819,-0.07725016275212672,0.47530774707329787,-1.420083645968784,-0.3327027937919087,0.9804762340331863,2.012818624127542,1.0854363462766252,-1.423173268049603,0.2637840505918331,-0.7880681999083868
9: 0.3774011099255425,0.572376175257927,-0.005602388426461468,-1.8310156447911095,0.41461478367636007,-1.7655888688905526,-0.7885748836587456,0.9208222296911449,-1.0022845850317328,1.519816654894818,-0.8463134770486754,1.1700142214705427,-1.2909580869257304,1.7668299924738462,0.211230774029001,-0.6684569724896483,-0.8214817631383979,-0.47896425498161244,-0.7270454576240003,-0.3662434866035664,-0.6505902115682933,-0.04452523852665345,0.4027338856167335,0.477141167481224,-0.976786156902534,-0.9749138288067444,-0.9393366152031921,0.42888429719280113,-1.0059107518822548,-2.5315103455313577,-1.7121457583725284,0.9122853589401265,-0.8206545155900604,-0.6403729329680676,-0.8960892201537164,1.4213631484753508,-0.14173888407352767,1.0845099809801173,-0.036121418298747626,0.37133106779805386,-0.76701437408162,-0.39724186610214496,1.8782165487121523,-1.342348662670582,-1.2752862723854186,1.232258530068737,-0.6208891776104294,0.34573286378093715,-0.9159160894752388,-1.6070934713894938,1.0077072031943315,1.7658170008566865,0.28405234964772347,0.14613638708082966
10: 0.39827912965038254,-0.6996488734724304,0.7435963444045267,-0.5988480301021049,-1.20122013021559,-0.3728604487662772,-0.7488212810939047,-0.4364670959908105,0.8660829770916191,-2.106982774752341,-0.501345308697393,0.6338195276525889,1.0351108216585951,0.28555833235670186,-0.4684667317518442,-0.5686169253936638,-0.5092030109448736,0.04467467761700646,0.5516558064585622,0.832575386633286,-0.012504318983933959,0.4822127489620545,-0.7233633925978126,-0.13264485705734239,-0.11958522856169632,-0.08379712869821541,-0.48372249523025873,1.0729526787958,-0.25620438993565126,-1.0626543983275885,-0.3732640446672677,-0.3408194912158116,-0.8675524239515092,-0.5558843057171807,0.20711606329452098,0.21737256009549974,0.3950742780839121,1.0151246103467106,0.17119454835581058,0.35946770743202455,-1.1883301360055767,-0.3685992169871528,0.22263084713816303,1.6332673333457992,-0.14075275590662767,-2.3990876763733118,-1.0080229387813342,-0.5519972531463673,-0.5792592197077786,-0.2796830931360343,-0.5070998538071465,0.39818587927852495,0.25900883322222584,0.0759550227224557
11: -0.3571144714058675,-0.008379265511077575,0.16660100706194514,-0.06418532475316234,-0.5417682697319425,1.2697547354213736,0.6518085412498376,0.15025677778890767,0.7568292941932153,1.0284964432538815,-0.3783468938533604,0.8805193270430332,-1.039680162845464,-0.850343438645717,0.8300250302414112,-0.3298382528772871,0.16194178109164217,0.8516605975807552,1.3657491598123623,1.6352518934099574,-1.12827926105478,-0.28687856714370846,-1.0210777740875112,-0.5215938933621467,-0.038244971540689614,0.2677707987248046,0.11061718537452296,0.4622805314865587,-1.450587026007197,-0.5711729145202922,1.1568176886324804,0.1414621160842015,-0.42247322512687874,0.4418758581089152,-0.8077660908006742,-0.006680624584198213,-0.0074861565482367744,-0.6731060225629009,-1.1372334843239207,-0.9297669165822022,0.09926280181156073,-1.2178934103234433,-0.09978043588402134,-2.566125656988024,0.37084480861166985,-1.6084815112104087,-0.17372888345084586,-0.6413118359355017,-3.115290797174561,1.1316886173904617,0.6033194226530532,-0.2508417218267952,0.2219473388056762,0.642638538754789
12: 0.7961815795177207,-0.20308807165865603,-1.2209552129557586,0.08845726977777126,-1.267002470546132,-0.6236980325187998,1.3634788584893873,0.0578993665818378,-0.49622547250449367,-1.2258579616736325,0.14628915433807702,0.021581857016192675,0.6153548966866912,-1.063384766187858,0.36516457051052226,-0.22380039330355547,0.2728239902397141,1.089755128533418,-0.4603692281483107,-0.2776279124771553,-1.638127595527132,-0.16837004283438528,0.4449213584190367,-2.926621121859792E-4,0.11609797470056904,0.4343274830708074,-0.8962946088837075,0.2565298091866799,0.865605765888872,-0.8379541125625738,-0.9820812094198293,0.13891756738651626,-0.3561356873143495,-1.5000988247383178,-1.2582985857084612,-0.0660562583963108,-0.5382558355396561,-0.36778228025652643,-0.19543512162721677,-0.17622914818999819,1.86422722714878,0.46693039385184976,0.24671842009081377,0.5235878203846547,1.5176636412221087,0.58532291018095,1.1075581779588741,-0.09703768337036162,1.3256175463477016,1.257816702823143,-0.4306751486282701,0.07360191371401917,-1.1786960679246208,1.0485150499687457
13: 0.8650201621724621,-2.4444545752196123,0.4301339353086571,0.6036265349185463,-1.157337388324165,-1.1044256445321867,-0.7413081192956061,1.8775547681403602,0.4877740253101405,0.23136808337317524,0.11050469298663487,1.6131833093818995,0.8733282140367857,1.788777432230184,-0.25557633985962436,-1.0424196578352591,0.7721823857814033,1.5465037575111358,-0.9701015897492974,-0.2286771893448073,1.022235425753742,-0.3982005346701087,1.0365543335868102,-1.330049550207034,-2.2280597864263947,-0.23092165163900608,-1.2855556891231128,0.5292795705744819,-1.0239400666804463,0.0920855513228388,1.2994841290728472,0.6261565430187256,-0.3230464959599041,0.1413112179567197,-0.9840151648576136,-0.2886213358142276,0.1097769087522156,-1.456513108453632,-0.5989123896991634,-2.6514987207928002,0.23170207618754848,1.6115533726554614,-1.141890835531923,0.639036936412862,-0.4914330498383918,1.210320430950218,-1.3809119938205994,-2.153474241795033,0.3590660598818497,-1.151372079086489,0.44052652018416194,-0.35486944571651985,-0.9291391673020486,1.355337607367934
14: 0.5372110415948546,-0.41337295551016306,-0.8564393650383649,-1.141621270711696,-1.567430622476309,0.12437142730046617,1.7766469355901149,0.5766964740472703,-1.5608858938416683,1.5985533589959213,-0.9844873523357285,-1.6558290330023604,0.8862743337031417,-0.768232584951583,1.1153260741615725,0.24242309257513503,0.1723422918719128,0.08924766137974426,1.355600777349921,-1.5043658885782023,-1.3008397426644578,2.361543639177442,-0.4103223163612631,-0.30117120042308215,0.5493396471701312,1.3189514492321377,-1.1041277451979181,-0.4349487507176885,-0.4259963300455726,1.8022357917759257,0.6460678253605877,0.7921949036738445,-0.7619685812803242,0.0033382455224840947,0.11947521025195565,-0.6016942976502907,-0.8825936813723607,1.1097797626659442,1.073534009713867,-0.5160030852852522,-1.2761793711118736,0.39452977337136486,0.1351447688975681,-0.11319556726875481,-0.10238179697386277,0.7721085970161817,0.0015936624695016897,0.8009741878313557,-0.18191337187549167,-0.3069051092805814,-0.9590936511543021,0.9135606322794546,0.4439062370478959,0.6303762651916563
